1384 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.runtime.name' in [servletContextInitParams]
1384 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.runtime.name' in [systemProperties]
1384 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'java.runtime.name' in [systemProperties] with type [String] and value 'Java(TM) SE Runtime Environment'
1384 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'sun.boot.library.path' in [servletConfigInitParams]
1384 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'sun.boot.library.path' in [servletContextInitParams]
1384 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'sun.boot.library.path' in [systemProperties]
1385 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'sun.boot.library.path' in [systemProperties] with type [String] and value 'C:\Program Files\Java\jdk1.8.0_91\jre\bin'
1385 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.vm.version' in [servletConfigInitParams]
1385 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.vm.version' in [servletContextInitParams]
1385 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.vm.version' in [systemProperties]
1385 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'java.vm.version' in [systemProperties] with type [String] and value '25.91-b15'
1385 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.vm.vendor' in [servletConfigInitParams]
1385 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.vm.vendor' in [servletContextInitParams]
1385 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.vm.vendor' in [systemProperties]
1385 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'java.vm.vendor' in [systemProperties] with type [String] and value 'Oracle Corporation'
1386 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.vendor.url' in [servletConfigInitParams]
1386 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.vendor.url' in [servletContextInitParams]
1386 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.vendor.url' in [systemProperties]
1386 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'java.vendor.url' in [systemProperties] with type [String] and value 'http://java.oracle.com/'
1386 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.rmi.server.randomIDs' in [servletConfigInitParams]
1386 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.rmi.server.randomIDs' in [servletContextInitParams]
1386 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.rmi.server.randomIDs' in [systemProperties]
1386 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'java.rmi.server.randomIDs' in [systemProperties] with type [String] and value 'true'
1386 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'path.separator' in [servletConfigInitParams]
1386 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'path.separator' in [servletContextInitParams]
1387 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'path.separator' in [systemProperties]
1387 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'path.separator' in [systemProperties] with type [String] and value ';'
1387 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.vm.name' in [servletConfigInitParams]
1387 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.vm.name' in [servletContextInitParams]
1387 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.vm.name' in [systemProperties]
1387 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'java.vm.name' in [systemProperties] with type [String] and value 'Java HotSpot(TM) 64-Bit Server VM'
1387 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'file.encoding.pkg' in [servletConfigInitParams]
1387 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'file.encoding.pkg' in [servletContextInitParams]
1387 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'file.encoding.pkg' in [systemProperties]
1387 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'file.encoding.pkg' in [systemProperties] with type [String] and value 'sun.io'
1388 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'user.country' in [servletConfigInitParams]
1388 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'user.country' in [servletContextInitParams]
1388 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'user.country' in [systemProperties]
1388 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'user.country' in [systemProperties] with type [String] and value 'KR'
1388 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'user.script' in [servletConfigInitParams]
1388 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'user.script' in [servletContextInitParams]
